Line_Width,Turns,Line_space,Y_Dimension,X_Dimension,freq,Ldiff,Qdiff,Leff,Q,Reff
6,3,3,120,160,6.300 GHz,-9.03E-09,-337.502,-7.75E-09,-300.312,1.021
6,3,3,120,160,6.400 GHz,-8.73E-09,-330.606,-7.50E-09,-296.006,1.018
6,3,3,120,160,6.500 GHz,-8.44E-09,-323.863,-7.25E-09,-291.687,1.015
6,3,3,120,160,6.600 GHz,-8.17E-09,-317.271,-7.02E-09,-287.36,1.013
6,3,3,120,160,6.700 GHz,-7.92E-09,-310.824,-6.80E-09,-283.03,1.011
6,3,3,120,160,6.800 GHz,-7.67E-09,-304.52,-6.59E-09,-278.703,1.01
6,3,3,120,160,6.900 GHz,-7.43E-09,-298.354,-6.39E-09,-274.383,1.009
6,3,3,120,160,7.000 GHz,-7.20E-09,-292.324,-6.19E-09,-270.074,1.009
6,3,3,120,160,7.100 GHz,-6.99E-09,-286.426,-6.01E-09,-265.78,1.008
6,3,3,120,160,7.200 GHz,-6.78E-09,-280.656,-5.83E-09,-261.506,1.008
6,3,3,120,160,7.300 GHz,-6.58E-09,-275.011,-5.66E-09,-257.253,1.009
6,3,3,120,160,7.400 GHz,-6.39E-09,-269.488,-5.50E-09,-253.026,1.01
6,3,3,120,160,7.500 GHz,-6.20E-09,-264.084,-5.34E-09,-248.827,1.011
6,3,3,120,160,7.600 GHz,-6.03E-09,-258.795,-5.19E-09,-244.658,1.012
6,3,3,120,160,7.700 GHz,-5.86E-09,-253.62,-5.04E-09,-240.523,1.014
6,3,3,120,160,7.800 GHz,-5.69E-09,-248.554,-4.90E-09,-236.422,1.016
6,3,3,120,160,7.900 GHz,-5.54E-09,-243.596,-4.77E-09,-232.359,1.018
6,3,3,120,160,8.000 GHz,-5.38E-09,-238.742,-4.64E-09,-228.335,1.021
6,3,3,120,160,8.100 GHz,-5.24E-09,-233.99,-4.51E-09,-224.35,1.023
6,3,3,120,160,8.200 GHz,-5.10E-09,-229.338,-4.39E-09,-220.408,1.026
6,3,3,120,160,8.300 GHz,-4.96E-09,-224.782,-4.28E-09,-216.509,1.03
6,3,3,120,160,8.400 GHz,-4.83E-09,-220.32,-4.16E-09,-212.653,1.033
6,3,3,120,160,8.500 GHz,-4.70E-09,-215.951,-4.06E-09,-208.843,1.037
6,3,3,120,160,8.600 GHz,-4.58E-09,-211.672,-3.95E-09,-205.079,1.041
6,3,3,120,160,8.700 GHz,-4.46E-09,-207.48,-3.85E-09,-201.361,1.045
6,3,3,120,160,8.800 GHz,-4.35E-09,-203.374,-3.75E-09,-197.69,1.049
6,3,3,120,160,8.900 GHz,-4.24E-09,-199.351,-3.66E-09,-194.068,1.054
6,3,3,120,160,9.000 GHz,-4.13E-09,-195.409,-3.57E-09,-190.493,1.059
6,3,3,120,160,9.100 GHz,-4.03E-09,-191.546,-3.48E-09,-186.967,1.064
6,3,3,120,160,9.200 GHz,-3.93E-09,-187.762,-3.39E-09,-183.489,1.069
6,3,3,120,160,9.300 GHz,-3.83E-09,-184.052,-3.31E-09,-180.061,1.074
6,3,3,120,160,9.400 GHz,-3.74E-09,-180.417,-3.23E-09,-176.681,1.08
6,3,3,120,160,9.500 GHz,-3.65E-09,-176.853,-3.15E-09,-173.35,1.086
6,3,3,120,160,9.600 GHz,-3.56E-09,-173.36,-3.08E-09,-170.069,1.092
6,3,3,120,160,9.700 GHz,-3.48E-09,-169.935,-3.01E-09,-166.836,1.098
6,3,3,120,160,9.800 GHz,-3.39E-09,-166.578,-2.93E-09,-163.652,1.104
6,3,3,120,160,9.900 GHz,-3.31E-09,-163.286,-2.87E-09,-160.516,1.11
6,3,3,120,160,10.00 GHz,-3.23E-09,-160.057,-2.80E-09,-157.429,1.117
6,3,3,120,160,10.10 GHz,-3.16E-09,-156.892,-2.73E-09,-154.389,1.124
6,3,3,120,160,10.20 GHz,-3.09E-09,-153.787,-2.67E-09,-151.398,1.131
6,3,3,120,160,10.30 GHz,-3.01E-09,-150.741,-2.61E-09,-148.454,1.138
6,3,3,120,160,10.40 GHz,-2.94E-09,-147.754,-2.55E-09,-145.556,1.145
6,3,3,120,160,10.50 GHz,-2.88E-09,-144.824,-2.49E-09,-142.706,1.153
6,3,3,120,160,10.60 GHz,-2.81E-09,-141.949,-2.44E-09,-139.901,1.16
6,3,3,120,160,10.70 GHz,-2.75E-09,-139.129,-2.38E-09,-137.143,1.168
6,3,3,120,160,10.80 GHz,-2.69E-09,-136.362,-2.33E-09,-134.429,1.176
6,3,3,120,160,10.90 GHz,-2.63E-09,-133.646,-2.28E-09,-131.76,1.184
6,3,3,120,160,11.00 GHz,-2.57E-09,-130.981,-2.23E-09,-129.136,1.193
6,3,3,120,160,11.10 GHz,-2.51E-09,-128.366,-2.18E-09,-126.555,1.201
6,3,3,120,160,11.20 GHz,-2.45E-09,-125.799,-2.13E-09,-124.018,1.21
6,3,3,120,160,11.30 GHz,-2.40E-09,-123.28,-2.09E-09,-121.523,1.218
6,3,3,120,160,11.40 GHz,-2.35E-09,-120.806,-2.04E-09,-119.07,1.227
6,3,3,120,160,11.50 GHz,-2.30E-09,-118.378,-2.00E-09,-116.659,1.236
6,3,3,120,160,11.60 GHz,-2.25E-09,-115.995,-1.95E-09,-114.289,1.245
6,3,3,120,160,11.70 GHz,-2.20E-09,-113.654,-1.91E-09,-111.959,1.255
6,3,3,120,160,11.80 GHz,-2.15E-09,-111.356,-1.87E-09,-109.669,1.264
6,3,3,120,160,11.90 GHz,-2.10E-09,-109.099,-1.83E-09,-107.419,1.274
6,3,3,120,160,12.00 GHz,-2.06E-09,-106.883,-1.79E-09,-105.207,1.283
6,3,3,120,160,12.10 GHz,-2.01E-09,-104.707,-1.75E-09,-103.033,1.293
6,3,3,120,160,12.20 GHz,-1.97E-09,-102.569,-1.72E-09,-100.896,1.303
6,3,3,120,160,12.30 GHz,-1.93E-09,-100.469,-1.68E-09,-98.797,1.314
6,3,3,120,160,12.40 GHz,-1.88E-09,-98.406,-1.64E-09,-96.734,1.324
6,3,3,120,160,12.50 GHz,-1.84E-09,-96.379,-1.61E-09,-94.706,1.334
6,3,3,120,160,12.60 GHz,-1.80E-09,-94.388,-1.58E-09,-92.714,1.345
6,3,3,120,160,12.70 GHz,-1.77E-09,-92.432,-1.54E-09,-90.756,1.356
6,3,3,120,160,12.80 GHz,-1.73E-09,-90.51,-1.51E-09,-88.833,1.367
6,3,3,120,160,12.90 GHz,-1.69E-09,-88.621,-1.48E-09,-86.943,1.378
6,3,3,120,160,13.00 GHz,-1.66E-09,-86.764,-1.45E-09,-85.085,1.389
6,3,3,120,160,13.10 GHz,-1.62E-09,-84.94,-1.42E-09,-83.26,1.401
6,3,3,120,160,13.20 GHz,-1.59E-09,-83.146,-1.39E-09,-81.467,1.412
6,3,3,120,160,13.30 GHz,-1.55E-09,-81.384,-1.36E-09,-79.705,1.424
6,3,3,120,160,13.40 GHz,-1.52E-09,-79.651,-1.33E-09,-77.974,1.436
6,3,3,120,160,13.50 GHz,-1.49E-09,-77.947,-1.30E-09,-76.273,1.448
6,3,3,120,160,13.60 GHz,-1.45E-09,-76.272,-1.28E-09,-74.601,1.46
6,3,3,120,160,13.70 GHz,-1.42E-09,-74.625,-1.25E-09,-72.958,1.472
6,3,3,120,160,13.80 GHz,-1.39E-09,-73.006,-1.22E-09,-71.344,1.485
6,3,3,120,160,13.90 GHz,-1.36E-09,-71.414,-1.20E-09,-69.758,1.497
6,3,3,120,160,14.00 GHz,-1.33E-09,-69.848,-1.17E-09,-68.199,1.51
6,3,3,120,160,14.10 GHz,-1.30E-09,-68.308,-1.15E-09,-66.667,1.523
6,3,3,120,160,14.20 GHz,-1.28E-09,-66.793,-1.12E-09,-65.162,1.536
6,3,3,120,160,14.30 GHz,-1.25E-09,-65.303,-1.10E-09,-63.683,1.549
6,3,3,120,160,14.40 GHz,-1.22E-09,-63.837,-1.08E-09,-62.229,1.563
6,3,3,120,160,14.50 GHz,-1.19E-09,-62.395,-1.05E-09,-60.8,1.576
6,3,3,120,160,14.60 GHz,-1.17E-09,-60.977,-1.03E-09,-59.396,1.59
6,3,3,120,160,14.70 GHz,-1.14E-09,-59.581,-1.01E-09,-58.015,1.604
6,3,3,120,160,14.80 GHz,-1.12E-09,-58.207,-9.86E-10,-56.659,1.618
6,3,3,120,160,14.90 GHz,-1.09E-09,-56.856,-9.64E-10,-55.325,1.632
6,3,3,120,160,15.00 GHz,-1.07E-09,-55.526,-9.44E-10,-54.014,1.646
6,3,3,120,160,15.10 GHz,-1.05E-09,-54.217,-9.23E-10,-52.726,1.661
6,3,3,120,160,15.20 GHz,-1.02E-09,-52.929,-9.03E-10,-51.459,1.676
6,3,3,120,160,15.30 GHz,-9.98E-10,-51.661,-8.83E-10,-50.214,1.691
6,3,3,120,160,15.40 GHz,-9.76E-10,-50.413,-8.64E-10,-48.989,1.706
6,3,3,120,160,15.50 GHz,-9.53E-10,-49.185,-8.44E-10,-47.785,1.721
6,3,3,120,160,15.60 GHz,-9.32E-10,-47.976,-8.26E-10,-46.602,1.736
6,3,3,120,160,15.70 GHz,-9.10E-10,-46.785,-8.07E-10,-45.438,1.752
6,3,3,120,160,15.80 GHz,-8.89E-10,-45.613,-7.89E-10,-44.293,1.768
6,3,3,120,160,15.90 GHz,-8.68E-10,-44.459,-7.71E-10,-43.168,1.784
6,3,3,120,160,16.00 GHz,-8.48E-10,-43.323,-7.53E-10,-42.061,1.8
6,3,3,120,160,16.10 GHz,-8.28E-10,-42.204,-7.36E-10,-40.972,1.816
6,3,3,120,160,16.20 GHz,-8.08E-10,-41.102,-7.18E-10,-39.901,1.833
6,3,3,120,160,16.30 GHz,-7.88E-10,-40.017,-7.02E-10,-38.847,1.849
6,3,3,120,160,16.40 GHz,-7.69E-10,-38.948,-6.85E-10,-37.811,1.866
6,3,3,120,160,16.50 GHz,-7.50E-10,-37.896,-6.69E-10,-36.792,1.884
6,3,3,120,160,16.60 GHz,-7.31E-10,-36.859,-6.52E-10,-35.789,1.901
6,3,3,120,160,16.70 GHz,-7.13E-10,-35.838,-6.36E-10,-34.802,1.919
6,3,3,120,160,16.80 GHz,-6.95E-10,-34.832,-6.21E-10,-33.831,1.936
6,3,3,120,160,16.90 GHz,-6.77E-10,-33.842,-6.05E-10,-32.875,1.955
6,3,3,120,160,17.00 GHz,-6.60E-10,-32.866,-5.90E-10,-31.935,1.973
6,3,3,120,160,17.10 GHz,-6.42E-10,-31.905,-5.75E-10,-31.009,1.991
6,3,3,120,160,17.20 GHz,-6.25E-10,-30.958,-5.60E-10,-30.098,2.01
6,3,3,120,160,17.30 GHz,-6.08E-10,-30.025,-5.45E-10,-29.201,2.029
6,3,3,120,160,17.40 GHz,-5.92E-10,-29.106,-5.31E-10,-28.318,2.048
6,3,3,120,160,17.50 GHz,-5.75E-10,-28.201,-5.16E-10,-27.449,2.068
6,3,3,120,160,17.60 GHz,-5.59E-10,-27.309,-5.02E-10,-26.594,2.088
6,3,3,120,160,17.70 GHz,-5.43E-10,-26.431,-4.88E-10,-25.751,2.108
6,3,3,120,160,17.80 GHz,-5.27E-10,-25.565,-4.74E-10,-24.921,2.128
6,3,3,120,160,17.90 GHz,-5.11E-10,-24.712,-4.61E-10,-24.104,2.149
6,3,3,120,160,18.00 GHz,-4.96E-10,-23.872,-4.47E-10,-23.3,2.17
6,3,3,120,160,18.10 GHz,-4.81E-10,-23.044,-4.34E-10,-22.507,2.191
6,3,3,120,160,18.20 GHz,-4.66E-10,-22.229,-4.20E-10,-21.726,2.213
6,3,3,120,160,18.30 GHz,-4.51E-10,-21.426,-4.07E-10,-20.957,2.235
6,3,3,120,160,18.40 GHz,-4.36E-10,-20.635,-3.94E-10,-20.199,2.257
6,3,3,120,160,18.50 GHz,-4.21E-10,-19.855,-3.82E-10,-19.453,2.28
6,3,3,120,160,18.60 GHz,-4.07E-10,-19.088,-3.69E-10,-18.717,2.303
6,3,3,120,160,18.70 GHz,-3.93E-10,-18.331,-3.56E-10,-17.992,2.326
6,3,3,120,160,18.80 GHz,-3.79E-10,-17.586,-3.44E-10,-17.278,2.35
6,3,3,120,160,18.90 GHz,-3.65E-10,-16.853,-3.31E-10,-16.574,2.374
6,3,3,120,160,19.00 GHz,-3.51E-10,-16.131,-3.19E-10,-15.881,2.398
6,3,3,120,160,19.10 GHz,-3.37E-10,-15.419,-3.07E-10,-15.197,2.424
6,3,3,120,160,19.20 GHz,-3.23E-10,-14.719,-2.95E-10,-14.523,2.449
6,3,3,120,160,19.30 GHz,-3.10E-10,-14.029,-2.83E-10,-13.858,2.475
6,3,3,120,160,19.40 GHz,-2.97E-10,-13.35,-2.71E-10,-13.204,2.502
6,3,3,120,160,19.50 GHz,-2.83E-10,-12.682,-2.59E-10,-12.558,2.529
6,3,3,120,160,19.60 GHz,-2.70E-10,-12.024,-2.48E-10,-11.922,2.556
6,3,3,120,160,19.70 GHz,-2.57E-10,-11.377,-2.36E-10,-11.295,2.585
6,3,3,120,160,19.80 GHz,-2.44E-10,-10.74,-2.24E-10,-10.676,2.614
6,3,3,120,160,19.90 GHz,-2.32E-10,-10.113,-2.13E-10,-10.067,2.643
6,3,3,120,160,20.00 GHz,-2.19E-10,-9.496,-2.01E-10,-9.466,2.673
6,3,3,120,180,2.000 GHz,-9.05E-08,-714.218,-7.70E-08,-290.764,3.328
6,3,3,120,180,2.100 GHz,-8.20E-08,-706.244,-6.98E-08,-298.212,3.089
6,3,3,120,180,2.200 GHz,-7.47E-08,-697.25,-6.36E-08,-305.073,2.88
6,3,3,120,180,2.300 GHz,-6.83E-08,-687.432,-5.81E-08,-311.356,2.697
6,3,3,120,180,2.400 GHz,-6.27E-08,-676.959,-5.33E-08,-317.074,2.537
6,3,3,120,180,2.500 GHz,-5.77E-08,-665.975,-4.91E-08,-322.239,2.394
6,3,3,120,180,2.600 GHz,-5.33E-08,-654.605,-4.54E-08,-326.864,2.268
6,3,3,120,180,2.700 GHz,-4.94E-08,-642.954,-4.21E-08,-330.965,2.155
6,3,3,120,180,2.800 GHz,-4.59E-08,-631.114,-3.91E-08,-334.558,2.054
6,3,3,120,180,2.900 GHz,-4.27E-08,-619.16,-3.64E-08,-337.659,1.964
6,3,3,120,180,3.000 GHz,-3.99E-08,-607.157,-3.40E-08,-340.286,1.882
6,3,3,120,180,3.100 GHz,-3.73E-08,-595.158,-3.18E-08,-342.457,1.808
6,3,3,120,180,3.200 GHz,-3.50E-08,-583.209,-2.98E-08,-344.191,1.741
6,3,3,120,180,3.300 GHz,-3.29E-08,-571.346,-2.80E-08,-345.506,1.68
6,3,3,120,180,3.400 GHz,-3.09E-08,-559.6,-2.64E-08,-346.421,1.625
6,3,3,120,180,3.500 GHz,-2.92E-08,-547.996,-2.48E-08,-346.955,1.575
6,3,3,120,180,3.600 GHz,-2.75E-08,-536.553,-2.35E-08,-347.127,1.528
6,3,3,120,180,3.700 GHz,-2.60E-08,-525.288,-2.22E-08,-346.956,1.486
6,3,3,120,180,3.800 GHz,-2.46E-08,-514.212,-2.10E-08,-346.461,1.448
6,3,3,120,180,3.900 GHz,-2.34E-08,-503.335,-1.99E-08,-345.659,1.412
6,3,3,120,180,4.000 GHz,-2.22E-08,-492.664,-1.89E-08,-344.57,1.38
6,3,3,120,180,4.100 GHz,-2.11E-08,-482.202,-1.80E-08,-343.209,1.35
6,3,3,120,180,4.200 GHz,-2.01E-08,-471.954,-1.71E-08,-341.595,1.322
6,3,3,120,180,4.300 GHz,-1.91E-08,-461.92,-1.63E-08,-339.744,1.297
6,3,3,120,180,4.400 GHz,-1.82E-08,-452.101,-1.56E-08,-337.671,1.273
6,3,3,120,180,4.500 GHz,-1.74E-08,-442.495,-1.49E-08,-335.392,1.252
6,3,3,120,180,4.600 GHz,-1.66E-08,-433.101,-1.42E-08,-332.923,1.232
6,3,3,120,180,4.700 GHz,-1.59E-08,-423.917,-1.36E-08,-330.277,1.214
6,3,3,120,180,4.800 GHz,-1.52E-08,-414.939,-1.30E-08,-327.468,1.197
6,3,3,120,180,4.900 GHz,-1.46E-08,-406.165,-1.25E-08,-324.509,1.181
6,3,3,120,180,5.000 GHz,-1.40E-08,-397.59,-1.19E-08,-321.413,1.167
6,3,3,120,180,5.100 GHz,-1.34E-08,-389.21,-1.15E-08,-318.191,1.154
6,3,3,120,180,5.200 GHz,-1.29E-08,-381.022,-1.10E-08,-314.856,1.142
6,3,3,120,180,5.300 GHz,-1.24E-08,-373.021,-1.06E-08,-311.417,1.131
6,3,3,120,180,5.400 GHz,-1.19E-08,-365.203,-1.02E-08,-307.886,1.121
6,3,3,120,180,5.500 GHz,-1.15E-08,-357.564,-9.79E-09,-304.271,1.112
6,3,3,120,180,5.600 GHz,-1.10E-08,-350.098,-9.43E-09,-300.583,1.103
6,3,3,120,180,5.700 GHz,-1.06E-08,-342.803,-9.08E-09,-296.829,1.096
6,3,3,120,180,5.800 GHz,-1.02E-08,-335.672,-8.76E-09,-293.018,1.089
6,3,3,120,180,5.900 GHz,-9.88E-09,-328.703,-8.45E-09,-289.158,1.083
6,3,3,120,180,6.000 GHz,-9.53E-09,-321.89,-8.15E-09,-285.256,1.077
6,3,3,120,180,6.100 GHz,-9.20E-09,-315.229,-7.87E-09,-281.319,1.072
6,3,3,120,180,6.200 GHz,-8.89E-09,-308.718,-7.60E-09,-277.353,1.068
6,3,3,120,180,6.300 GHz,-8.59E-09,-302.351,-7.35E-09,-273.365,1.064
6,3,3,120,180,6.400 GHz,-8.31E-09,-296.124,-7.11E-09,-269.36,1.061
6,3,3,120,180,6.500 GHz,-8.04E-09,-290.034,-6.88E-09,-265.344,1.058
6,3,3,120,180,6.600 GHz,-7.78E-09,-284.078,-6.66E-09,-261.321,1.056
6,3,3,120,180,6.700 GHz,-7.53E-09,-278.251,-6.44E-09,-257.296,1.054
6,3,3,120,180,6.800 GHz,-7.29E-09,-272.551,-6.24E-09,-253.273,1.053
6,3,3,120,180,6.900 GHz,-7.06E-09,-266.973,-6.05E-09,-249.257,1.052
6,3,3,120,180,7.000 GHz,-6.84E-09,-261.515,-5.86E-09,-245.251,1.052
6,3,3,120,180,7.100 GHz,-6.64E-09,-256.173,-5.69E-09,-241.258,1.051
6,3,3,120,180,7.200 GHz,-6.44E-09,-250.944,-5.52E-09,-237.283,1.052
6,3,3,120,180,7.300 GHz,-6.24E-09,-245.826,-5.35E-09,-233.327,1.052
6,3,3,120,180,7.400 GHz,-6.06E-09,-240.816,-5.20E-09,-229.394,1.053
6,3,3,120,180,7.500 GHz,-5.88E-09,-235.91,-5.05E-09,-225.486,1.054
6,3,3,120,180,7.600 GHz,-5.71E-09,-231.106,-4.90E-09,-221.606,1.056
6,3,3,120,180,7.700 GHz,-5.55E-09,-226.401,-4.76E-09,-217.755,1.058
6,3,3,120,180,7.800 GHz,-5.39E-09,-221.794,-4.63E-09,-213.935,1.06
6,3,3,120,180,7.900 GHz,-5.24E-09,-217.28,-4.50E-09,-210.149,1.063
6,3,3,120,180,8.000 GHz,-5.10E-09,-212.859,-4.38E-09,-206.398,1.066
6,3,3,120,180,8.100 GHz,-4.96E-09,-208.528,-4.26E-09,-202.683,1.069
6,3,3,120,180,8.200 GHz,-4.82E-09,-204.284,-4.14E-09,-199.006,1.072
6,3,3,120,180,8.300 GHz,-4.69E-09,-200.126,-4.03E-09,-195.368,1.076
6,3,3,120,180,8.400 GHz,-4.56E-09,-196.051,-3.92E-09,-191.769,1.08
6,3,3,120,180,8.500 GHz,-4.44E-09,-192.058,-3.82E-09,-188.212,1.084
6,3,3,120,180,8.600 GHz,-4.33E-09,-188.143,-3.72E-09,-184.696,1.088
6,3,3,120,180,8.700 GHz,-4.21E-09,-184.307,-3.62E-09,-181.223,1.093
6,3,3,120,180,8.800 GHz,-4.10E-09,-180.546,-3.53E-09,-177.793,1.098
6,3,3,120,180,8.900 GHz,-4.00E-09,-176.859,-3.44E-09,-174.406,1.103
6,3,3,120,180,9.000 GHz,-3.89E-09,-173.243,-3.35E-09,-171.063,1.108
6,3,3,120,180,9.100 GHz,-3.79E-09,-169.699,-3.27E-09,-167.765,1.114
6,3,3,120,180,9.200 GHz,-3.70E-09,-166.223,-3.19E-09,-164.511,1.12
6,3,3,120,180,9.300 GHz,-3.61E-09,-162.814,-3.11E-09,-161.302,1.126
6,3,3,120,180,9.400 GHz,-3.52E-09,-159.471,-3.03E-09,-158.139,1.132
6,3,3,120,180,9.500 GHz,-3.43E-09,-156.193,-2.96E-09,-155.02,1.138
6,3,3,120,180,9.600 GHz,-3.34E-09,-152.977,-2.88E-09,-151.947,1.145
6,3,3,120,180,9.700 GHz,-3.26E-09,-149.822,-2.81E-09,-148.918,1.152
6,3,3,120,180,9.800 GHz,-3.18E-09,-146.728,-2.75E-09,-145.935,1.159
6,3,3,120,180,9.900 GHz,-3.11E-09,-143.691,-2.68E-09,-142.997,1.166
6,3,3,120,180,10.00 GHz,-3.03E-09,-140.713,-2.62E-09,-140.103,1.173
6,3,3,120,180,10.10 GHz,-2.96E-09,-137.79,-2.56E-09,-137.254,1.181
6,3,3,120,180,10.20 GHz,-2.89E-09,-134.922,-2.49E-09,-134.45,1.189
6,3,3,120,180,10.30 GHz,-2.82E-09,-132.108,-2.44E-09,-131.689,1.197
6,3,3,120,180,10.40 GHz,-2.75E-09,-129.346,-2.38E-09,-128.972,1.205
6,3,3,120,180,10.50 GHz,-2.69E-09,-126.635,-2.32E-09,-126.299,1.214
6,3,3,120,180,10.60 GHz,-2.62E-09,-123.975,-2.27E-09,-123.669,1.222
6,3,3,120,180,10.70 GHz,-2.56E-09,-121.364,-2.22E-09,-121.082,1.231
6,3,3,120,180,10.80 GHz,-2.50E-09,-118.801,-2.17E-09,-118.537,1.24
6,3,3,120,180,10.90 GHz,-2.44E-09,-116.285,-2.12E-09,-116.034,1.25
6,3,3,120,180,11.00 GHz,-2.39E-09,-113.815,-2.07E-09,-113.572,1.259
6,3,3,120,180,11.10 GHz,-2.33E-09,-111.39,-2.02E-09,-111.152,1.268
6,3,3,120,180,11.20 GHz,-2.28E-09,-109.009,-1.98E-09,-108.772,1.278
6,3,3,120,180,11.30 GHz,-2.23E-09,-106.671,-1.93E-09,-106.432,1.288
6,3,3,120,180,11.40 GHz,-2.17E-09,-104.376,-1.89E-09,-104.132,1.298
6,3,3,120,180,11.50 GHz,-2.13E-09,-102.122,-1.85E-09,-101.871,1.309
6,3,3,120,180,11.60 GHz,-2.08E-09,-99.908,-1.80E-09,-99.649,1.319
6,3,3,120,180,11.70 GHz,-2.03E-09,-97.735,-1.76E-09,-97.464,1.33
6,3,3,120,180,11.80 GHz,-1.98E-09,-95.6,-1.72E-09,-95.318,1.341
6,3,3,120,180,11.90 GHz,-1.94E-09,-93.503,-1.69E-09,-93.208,1.352
6,3,3,120,180,12.00 GHz,-1.89E-09,-91.443,-1.65E-09,-91.135,1.363
6,3,3,120,180,12.10 GHz,-1.85E-09,-89.42,-1.61E-09,-89.099,1.375
6,3,3,120,180,12.20 GHz,-1.81E-09,-87.433,-1.58E-09,-87.097,1.386
6,3,3,120,180,12.30 GHz,-1.77E-09,-85.481,-1.54E-09,-85.131,1.398
6,3,3,120,180,12.40 GHz,-1.73E-09,-83.563,-1.51E-09,-83.199,1.41
6,3,3,120,180,12.50 GHz,-1.69E-09,-81.678,-1.47E-09,-81.301,1.422
6,3,3,120,180,12.60 GHz,-1.65E-09,-79.827,-1.44E-09,-79.436,1.435
6,3,3,120,180,12.70 GHz,-1.61E-09,-78.008,-1.41E-09,-77.604,1.447
6,3,3,120,180,12.80 GHz,-1.58E-09,-76.22,-1.38E-09,-75.805,1.46
6,3,3,120,180,12.90 GHz,-1.54E-09,-74.464,-1.35E-09,-74.037,1.473
6,3,3,120,180,13.00 GHz,-1.50E-09,-72.738,-1.32E-09,-72.3,1.486
6,3,3,120,180,13.10 GHz,-1.47E-09,-71.042,-1.29E-09,-70.594,1.5
6,3,3,120,180,13.20 GHz,-1.44E-09,-69.374,-1.26E-09,-68.918,1.513
6,3,3,120,180,13.30 GHz,-1.40E-09,-67.736,-1.23E-09,-67.272,1.527
6,3,3,120,180,13.40 GHz,-1.37E-09,-66.125,-1.20E-09,-65.655,1.541
6,3,3,120,180,13.50 GHz,-1.34E-09,-64.542,-1.17E-09,-64.067,1.555
6,3,3,120,180,13.60 GHz,-1.31E-09,-62.986,-1.15E-09,-62.506,1.569
6,3,3,120,180,13.70 GHz,-1.28E-09,-61.457,-1.12E-09,-60.973,1.584
6,3,3,120,180,13.80 GHz,-1.25E-09,-59.953,-1.10E-09,-59.468,1.598
6,3,3,120,180,13.90 GHz,-1.22E-09,-58.474,-1.07E-09,-57.988,1.613
6,3,3,120,180,14.00 GHz,-1.19E-09,-57.021,-1.05E-09,-56.535,1.629
6,3,3,120,180,14.10 GHz,-1.16E-09,-55.592,-1.02E-09,-55.108,1.644
6,3,3,120,180,14.20 GHz,-1.14E-09,-54.187,-9.99E-10,-53.706,1.659
6,3,3,120,180,14.30 GHz,-1.11E-09,-52.805,-9.76E-10,-52.328,1.675
6,3,3,120,180,14.40 GHz,-1.08E-09,-51.447,-9.53E-10,-50.974,1.691
6,3,3,120,180,14.50 GHz,-1.06E-09,-50.111,-9.30E-10,-49.644,1.708
6,3,3,120,180,14.60 GHz,-1.03E-09,-48.797,-9.08E-10,-48.338,1.724
6,3,3,120,180,14.70 GHz,-1.00E-09,-47.505,-8.87E-10,-47.054,1.741
6,3,3,120,180,14.80 GHz,-9.79E-10,-46.234,-8.66E-10,-45.793,1.758
6,3,3,120,180,14.90 GHz,-9.55E-10,-44.985,-8.45E-10,-44.553,1.775
6,3,3,120,180,15.00 GHz,-9.31E-10,-43.756,-8.24E-10,-43.335,1.792
6,3,3,120,180,15.10 GHz,-9.08E-10,-42.547,-8.04E-10,-42.138,1.81
6,3,3,120,180,15.20 GHz,-8.85E-10,-41.358,-7.84E-10,-40.962,1.828
6,3,3,120,180,15.30 GHz,-8.62E-10,-40.188,-7.64E-10,-39.805,1.846
6,3,3,120,180,15.40 GHz,-8.39E-10,-39.037,-7.45E-10,-38.669,1.864
6,3,3,120,180,15.50 GHz,-8.17E-10,-37.906,-7.26E-10,-37.552,1.883
6,3,3,120,180,15.60 GHz,-7.96E-10,-36.792,-7.07E-10,-36.454,1.902
6,3,3,120,180,15.70 GHz,-7.74E-10,-35.697,-6.89E-10,-35.375,1.921
6,3,3,120,180,15.80 GHz,-7.53E-10,-34.62,-6.71E-10,-34.313,1.94
6,3,3,120,180,15.90 GHz,-7.33E-10,-33.56,-6.53E-10,-33.27,1.96
6,3,3,120,180,16.00 GHz,-7.12E-10,-32.517,-6.35E-10,-32.244,1.98
6,3,3,120,180,16.10 GHz,-6.92E-10,-31.491,-6.18E-10,-31.236,2
6,3,3,120,180,16.20 GHz,-6.72E-10,-30.482,-6.01E-10,-30.244,2.021
6,3,3,120,180,16.30 GHz,-6.53E-10,-29.489,-5.84E-10,-29.269,2.042
6,3,3,120,180,16.40 GHz,-6.34E-10,-28.512,-5.67E-10,-28.309,2.063
6,3,3,120,180,16.50 GHz,-6.15E-10,-27.55,-5.50E-10,-27.366,2.085
6,3,3,120,180,16.60 GHz,-5.96E-10,-26.605,-5.34E-10,-26.438,2.107
6,3,3,120,180,16.70 GHz,-5.77E-10,-25.674,-5.18E-10,-25.525,2.129
6,3,3,120,180,16.80 GHz,-5.59E-10,-24.759,-5.02E-10,-24.627,2.151
6,3,3,120,180,16.90 GHz,-5.41E-10,-23.858,-4.86E-10,-23.743,2.174
6,3,3,120,180,17.00 GHz,-5.23E-10,-22.972,-4.71E-10,-22.874,2.198
6,3,3,120,180,17.10 GHz,-5.06E-10,-22.1,-4.55E-10,-22.019,2.222
