Line_Width,Turns,Line_space,Y_Dimension,X_Dimension,freq,Ldiff,Qdiff,Leff,Q,Reff
5,3,3,160,140,8.000 GHz,2.48e-09,30.008,2.63e-09,28.106,4.696
5,3,3,160,140,8.100 GHz,2.5e-09,30.105,2.64e-09,28.136,4.781
5,3,3,160,140,8.200 GHz,2.51e-09,30.194,2.66e-09,28.157,4.869
5,3,3,160,140,8.300 GHz,2.52e-09,30.276,2.68e-09,28.169,4.961
5,3,3,160,140,8.400 GHz,2.53e-09,30.351,2.7e-09,28.173,5.055
5,3,3,160,140,8.500 GHz,2.55e-09,30.418,2.72e-09,28.168,5.153
5,3,3,160,140,8.600 GHz,2.56e-09,30.477,2.74e-09,28.153,5.255
5,3,3,160,140,8.700 GHz,2.57e-09,30.53,2.76e-09,28.131,5.36
5,3,3,160,140,8.800 GHz,2.59e-09,30.574,2.78e-09,28.099,5.469
5,3,3,160,140,8.900 GHz,2.6e-09,30.612,2.8e-09,28.058,5.583
5,3,3,160,140,9.000 GHz,2.62e-09,30.642,2.82e-09,28.009,5.7
5,3,3,160,140,9.100 GHz,2.63e-09,30.664,2.85e-09,27.951,5.823
5,3,3,160,140,9.200 GHz,2.65e-09,30.679,2.87e-09,27.884,5.95
5,3,3,160,140,9.300 GHz,2.67e-09,30.687,2.89e-09,27.809,6.082
5,3,3,160,140,9.400 GHz,2.68e-09,30.687,2.92e-09,27.725,6.219
5,3,3,160,140,9.500 GHz,2.7e-09,30.68,2.95e-09,27.632,6.362
5,3,3,160,140,9.600 GHz,2.72e-09,30.666,2.97e-09,27.53,6.511
5,3,3,160,140,9.700 GHz,2.73e-09,30.644,3e-09,27.419,6.666
5,3,3,160,140,9.800 GHz,2.75e-09,30.615,3.03e-09,27.3,6.827
5,3,3,160,140,9.900 GHz,2.77e-09,30.578,3.06e-09,27.172,6.996
5,3,3,160,140,10.00 GHz,2.79e-09,30.534,3.09e-09,27.035,7.171
5,3,3,160,140,10.10 GHz,2.81e-09,30.483,3.12e-09,26.889,7.355
5,3,3,160,140,10.20 GHz,2.83e-09,30.424,3.15e-09,26.735,7.547
5,3,3,160,140,10.30 GHz,2.85e-09,30.359,3.18e-09,26.572,7.747
5,3,3,160,140,10.40 GHz,2.87e-09,30.286,3.22e-09,26.4,7.957
5,3,3,160,140,10.50 GHz,2.89e-09,30.205,3.25e-09,26.219,8.177
5,3,3,160,140,10.60 GHz,2.91e-09,30.118,3.29e-09,26.029,8.407
5,3,3,160,140,10.70 GHz,2.94e-09,30.023,3.32e-09,25.831,8.648
5,3,3,160,140,10.80 GHz,2.96e-09,29.921,3.36e-09,25.624,8.901
5,3,3,160,140,10.90 GHz,2.98e-09,29.812,3.4e-09,25.408,9.167
5,3,3,160,140,11.00 GHz,3.01e-09,29.696,3.44e-09,25.184,9.446
5,3,3,160,140,11.10 GHz,3.03e-09,29.572,3.49e-09,24.951,9.74
5,3,3,160,140,11.20 GHz,3.06e-09,29.442,3.53e-09,24.709,10.049
5,3,3,160,140,11.30 GHz,3.09e-09,29.304,3.57e-09,24.458,10.376
5,3,3,160,140,11.40 GHz,3.11e-09,29.159,3.62e-09,24.199,10.72
5,3,3,160,140,11.50 GHz,3.14e-09,29.008,3.67e-09,23.931,11.083
5,3,3,160,140,11.60 GHz,3.17e-09,28.849,3.72e-09,23.655,11.466
5,3,3,160,140,11.70 GHz,3.2e-09,28.683,3.77e-09,23.37,11.873
5,3,3,160,140,11.80 GHz,3.23e-09,28.51,3.83e-09,23.076,12.303
5,3,3,160,140,11.90 GHz,3.26e-09,28.331,3.89e-09,22.775,12.759
5,3,3,160,140,12.00 GHz,3.3e-09,28.144,3.95e-09,22.464,13.243
5,3,3,160,140,12.10 GHz,3.33e-09,27.951,4.01e-09,22.146,13.757
5,3,3,160,140,12.20 GHz,3.36e-09,27.751,4.07e-09,21.819,14.304
5,3,3,160,140,12.30 GHz,3.4e-09,27.544,4.14e-09,21.484,14.887
5,3,3,160,140,12.40 GHz,3.44e-09,27.33,4.21e-09,21.141,15.509
5,3,3,160,140,12.50 GHz,3.47e-09,27.11,4.28e-09,20.79,16.174
5,3,3,160,140,12.60 GHz,3.51e-09,26.883,4.36e-09,20.432,16.885
5,3,3,160,140,12.70 GHz,3.55e-09,26.649,4.44e-09,20.066,17.647
5,3,3,160,140,12.80 GHz,3.6e-09,26.409,4.52e-09,19.692,18.464
5,3,3,160,140,12.90 GHz,3.64e-09,26.162,4.61e-09,19.31,19.343
5,3,3,160,140,13.00 GHz,3.68e-09,25.909,4.7e-09,18.922,20.289
5,3,3,160,140,13.10 GHz,3.73e-09,25.649,4.8e-09,18.527,21.309
5,3,3,160,140,13.20 GHz,3.78e-09,25.382,4.9e-09,18.124,22.411
5,3,3,160,140,13.30 GHz,3.82e-09,25.11,5e-09,17.715,23.604
5,3,3,160,140,13.40 GHz,3.88e-09,24.831,5.12e-09,17.3,24.898
5,3,3,160,140,13.50 GHz,3.93e-09,24.546,5.23e-09,16.878,26.305
5,3,3,160,140,13.60 GHz,3.98e-09,24.254,5.36e-09,16.45,27.837
5,3,3,160,140,13.70 GHz,4.04e-09,23.957,5.49e-09,16.017,29.511
5,3,3,160,140,13.80 GHz,4.1e-09,23.653,5.63e-09,15.578,31.342
5,3,3,160,140,13.90 GHz,4.16e-09,23.344,5.78e-09,15.134,33.352
5,3,3,160,140,14.00 GHz,4.22e-09,23.028,5.94e-09,14.686,35.564
5,3,3,160,140,14.10 GHz,4.29e-09,22.707,6.11e-09,14.232,38.005
5,3,3,160,140,14.20 GHz,4.36e-09,22.379,6.29e-09,13.775,40.707
5,3,3,160,140,14.30 GHz,4.43e-09,22.046,6.48e-09,13.313,43.708
5,3,3,160,140,14.40 GHz,4.5e-09,21.707,6.68e-09,12.848,47.053
5,3,3,160,140,14.50 GHz,4.58e-09,21.363,6.9e-09,12.38,50.794
5,3,3,160,140,14.60 GHz,4.66e-09,21.013,7.14e-09,11.908,54.995
5,3,3,160,140,14.70 GHz,4.74e-09,20.657,7.4e-09,11.435,59.734
5,3,3,160,140,14.80 GHz,4.83e-09,20.296,7.67e-09,10.959,65.103
5,3,3,160,140,14.90 GHz,4.92e-09,19.93,7.97e-09,10.481,71.217
5,3,3,160,140,15.00 GHz,5.02e-09,19.558,8.3e-09,10.002,78.216
5,3,3,160,140,15.10 GHz,5.12e-09,19.181,8.66e-09,9.522,86.274
5,3,3,160,140,15.20 GHz,5.23e-09,18.8,9.05e-09,9.042,95.613
5,3,3,160,160,2.000 GHz,2.37e-09,12.226,2.38e-09,12.176,2.457
5,3,3,160,160,2.100 GHz,2.38e-09,12.714,2.38e-09,12.655,2.485
5,3,3,160,160,2.200 GHz,2.38e-09,13.195,2.39e-09,13.128,2.513
5,3,3,160,160,2.300 GHz,2.38e-09,13.67,2.39e-09,13.594,2.54
5,3,3,160,160,2.400 GHz,2.38e-09,14.138,2.39e-09,14.053,2.568
5,3,3,160,160,2.500 GHz,2.38e-09,14.601,2.4e-09,14.506,2.595
5,3,3,160,160,2.600 GHz,2.39e-09,15.059,2.4e-09,14.953,2.622
5,3,3,160,160,2.700 GHz,2.39e-09,15.511,2.4e-09,15.394,2.65
5,3,3,160,160,2.800 GHz,2.39e-09,15.958,2.41e-09,15.829,2.677
5,3,3,160,160,2.900 GHz,2.4e-09,16.4,2.41e-09,16.259,2.705
5,3,3,160,160,3.000 GHz,2.4e-09,16.837,2.42e-09,16.682,2.733
5,3,3,160,160,3.100 GHz,2.4e-09,17.269,2.42e-09,17.099,2.761
5,3,3,160,160,3.200 GHz,2.41e-09,17.695,2.43e-09,17.511,2.789
5,3,3,160,160,3.300 GHz,2.41e-09,18.116,2.44e-09,17.916,2.818
5,3,3,160,160,3.400 GHz,2.42e-09,18.532,2.44e-09,18.314,2.847
5,3,3,160,160,3.500 GHz,2.42e-09,18.943,2.45e-09,18.707,2.877
5,3,3,160,160,3.600 GHz,2.43e-09,19.347,2.45e-09,19.092,2.907
5,3,3,160,160,3.700 GHz,2.43e-09,19.747,2.46e-09,19.47,2.938
5,3,3,160,160,3.800 GHz,2.44e-09,20.14,2.47e-09,19.842,2.969
5,3,3,160,160,3.900 GHz,2.44e-09,20.527,2.48e-09,20.206,3.001
5,3,3,160,160,4.000 GHz,2.45e-09,20.908,2.48e-09,20.563,3.034
5,3,3,160,160,4.100 GHz,2.45e-09,21.283,2.49e-09,20.913,3.068
5,3,3,160,160,4.200 GHz,2.46e-09,21.652,2.5e-09,21.255,3.102
5,3,3,160,160,4.300 GHz,2.47e-09,22.013,2.51e-09,21.589,3.137
5,3,3,160,160,4.400 GHz,2.47e-09,22.369,2.52e-09,21.915,3.174
5,3,3,160,160,4.500 GHz,2.48e-09,22.717,2.53e-09,22.233,3.211
5,3,3,160,160,4.600 GHz,2.49e-09,23.059,2.53e-09,22.543,3.249
5,3,3,160,160,4.700 GHz,2.49e-09,23.393,2.54e-09,22.845,3.288
5,3,3,160,160,4.800 GHz,2.5e-09,23.72,2.55e-09,23.138,3.329
5,3,3,160,160,4.900 GHz,2.51e-09,24.04,2.56e-09,23.423,3.37
5,3,3,160,160,5.000 GHz,2.52e-09,24.353,2.58e-09,23.699,3.413
5,3,3,160,160,5.100 GHz,2.52e-09,24.658,2.59e-09,23.967,3.457
5,3,3,160,160,5.200 GHz,2.53e-09,24.955,2.6e-09,24.225,3.503
5,3,3,160,160,5.300 GHz,2.54e-09,25.245,2.61e-09,24.475,3.549
5,3,3,160,160,5.400 GHz,2.55e-09,25.527,2.62e-09,24.715,3.598
5,3,3,160,160,5.500 GHz,2.56e-09,25.801,2.63e-09,24.947,3.647
5,3,3,160,160,5.600 GHz,2.57e-09,26.067,2.65e-09,25.169,3.699
5,3,3,160,160,5.700 GHz,2.58e-09,26.325,2.66e-09,25.382,3.752
5,3,3,160,160,5.800 GHz,2.59e-09,26.574,2.67e-09,25.585,3.806
5,3,3,160,160,5.900 GHz,2.6e-09,26.816,2.69e-09,25.779,3.863
5,3,3,160,160,6.000 GHz,2.61e-09,27.049,2.7e-09,25.964,3.921
5,3,3,160,160,6.100 GHz,2.62e-09,27.274,2.72e-09,26.139,3.981
5,3,3,160,160,6.200 GHz,2.63e-09,27.491,2.73e-09,26.304,4.044
5,3,3,160,160,6.300 GHz,2.64e-09,27.699,2.75e-09,26.459,4.108
5,3,3,160,160,6.400 GHz,2.65e-09,27.899,2.76e-09,26.605,4.175
5,3,3,160,160,6.500 GHz,2.66e-09,28.09,2.78e-09,26.741,4.243
5,3,3,160,160,6.600 GHz,2.68e-09,28.273,2.8e-09,26.867,4.315
5,3,3,160,160,6.700 GHz,2.69e-09,28.447,2.81e-09,26.983,4.388
5,3,3,160,160,6.800 GHz,2.7e-09,28.613,2.83e-09,27.089,4.465
5,3,3,160,160,6.900 GHz,2.72e-09,28.77,2.85e-09,27.184,4.544
5,3,3,160,160,7.000 GHz,2.73e-09,28.918,2.87e-09,27.27,4.626
5,3,3,160,160,7.100 GHz,2.74e-09,29.058,2.89e-09,27.346,4.711
5,3,3,160,160,7.200 GHz,2.76e-09,29.188,2.91e-09,27.411,4.799
5,3,3,160,160,7.300 GHz,2.77e-09,29.31,2.93e-09,27.466,4.891
5,3,3,160,160,7.400 GHz,2.79e-09,29.424,2.95e-09,27.511,4.986
5,3,3,160,160,7.500 GHz,2.8e-09,29.528,2.97e-09,27.546,5.084
5,3,3,160,160,7.600 GHz,2.82e-09,29.624,3e-09,27.571,5.187
5,3,3,160,160,7.700 GHz,2.83e-09,29.711,3.02e-09,27.585,5.293
5,3,3,160,160,7.800 GHz,2.85e-09,29.789,3.04e-09,27.589,5.404
5,3,3,160,160,7.900 GHz,2.87e-09,29.859,3.07e-09,27.583,5.519
5,3,3,160,160,8.000 GHz,2.88e-09,29.92,3.09e-09,27.566,5.638
5,3,3,160,160,8.100 GHz,2.9e-09,29.971,3.12e-09,27.539,5.763
5,3,3,160,160,8.200 GHz,2.92e-09,30.015,3.15e-09,27.501,5.893
5,3,3,160,160,8.300 GHz,2.94e-09,30.049,3.17e-09,27.454,6.028
5,3,3,160,160,8.400 GHz,2.96e-09,30.074,3.2e-09,27.396,6.169
5,3,3,160,160,8.500 GHz,2.98e-09,30.091,3.23e-09,27.327,6.316
5,3,3,160,160,8.600 GHz,3e-09,30.099,3.26e-09,27.248,6.469
5,3,3,160,160,8.700 GHz,3.02e-09,30.098,3.29e-09,27.159,6.629
5,3,3,160,160,8.800 GHz,3.04e-09,30.089,3.33e-09,27.06,6.797
5,3,3,160,160,8.900 GHz,3.06e-09,30.071,3.36e-09,26.95,6.972
5,3,3,160,160,9.000 GHz,3.08e-09,30.044,3.4e-09,26.83,7.155
5,3,3,160,160,9.100 GHz,3.11e-09,30.008,3.43e-09,26.7,7.347
5,3,3,160,160,9.200 GHz,3.13e-09,29.964,3.47e-09,26.559,7.548
5,3,3,160,160,9.300 GHz,3.16e-09,29.911,3.51e-09,26.408,7.759
5,3,3,160,160,9.400 GHz,3.18e-09,29.849,3.55e-09,26.247,7.98
5,3,3,160,160,9.500 GHz,3.21e-09,29.779,3.59e-09,26.075,8.212
5,3,3,160,160,9.600 GHz,3.23e-09,29.7,3.63e-09,25.893,8.456
5,3,3,160,160,9.700 GHz,3.26e-09,29.612,3.67e-09,25.701,8.713
5,3,3,160,160,9.800 GHz,3.29e-09,29.516,3.72e-09,25.499,8.983
5,3,3,160,160,9.900 GHz,3.32e-09,29.412,3.77e-09,25.286,9.267
5,3,3,160,160,10.00 GHz,3.35e-09,29.299,3.82e-09,25.064,9.567
5,3,3,160,160,10.10 GHz,3.38e-09,29.177,3.87e-09,24.831,9.884
5,3,3,160,160,10.20 GHz,3.41e-09,29.047,3.92e-09,24.588,10.218
5,3,3,160,160,10.30 GHz,3.44e-09,28.909,3.98e-09,24.336,10.572
5,3,3,160,160,10.40 GHz,3.48e-09,28.762,4.03e-09,24.073,10.947
5,3,3,160,160,10.50 GHz,3.51e-09,28.607,4.09e-09,23.8,11.344
5,3,3,160,160,10.60 GHz,3.55e-09,28.443,4.15e-09,23.517,11.765
5,3,3,160,160,10.70 GHz,3.58e-09,28.271,4.22e-09,23.224,12.213
5,3,3,160,160,10.80 GHz,3.62e-09,28.091,4.29e-09,22.922,12.689
5,3,3,160,160,10.90 GHz,3.66e-09,27.903,4.36e-09,22.61,13.196
5,3,3,160,160,11.00 GHz,3.7e-09,27.707,4.43e-09,22.288,13.737
5,3,3,160,160,11.10 GHz,3.74e-09,27.502,4.51e-09,21.956,14.315
5,3,3,160,160,11.20 GHz,3.78e-09,27.289,4.59e-09,21.615,14.933
5,3,3,160,160,11.30 GHz,3.83e-09,27.068,4.67e-09,21.265,15.594
5,3,3,160,160,11.40 GHz,3.87e-09,26.84,4.76e-09,20.905,16.304
5,3,3,160,160,11.50 GHz,3.92e-09,26.603,4.85e-09,20.536,17.067
5,3,3,160,160,11.60 GHz,3.97e-09,26.358,4.95e-09,20.158,17.888
5,3,3,160,160,11.70 GHz,4.02e-09,26.105,5.05e-09,19.771,18.774
5,3,3,160,160,11.80 GHz,4.07e-09,25.845,5.16e-09,19.375,19.731
5,3,3,160,160,11.90 GHz,4.13e-09,25.577,5.27e-09,18.971,20.767
5,3,3,160,160,12.00 GHz,4.19e-09,25.3,5.39e-09,18.558,21.89
5,3,3,160,160,12.10 GHz,4.24e-09,25.017,5.51e-09,18.136,23.112
5,3,3,160,160,12.20 GHz,4.31e-09,24.725,5.65e-09,17.707,24.443
5,3,3,160,160,12.30 GHz,4.37e-09,24.426,5.79e-09,17.269,25.898
5,3,3,160,160,12.40 GHz,4.44e-09,24.12,5.94e-09,16.824,27.49
5,3,3,160,160,12.50 GHz,4.5e-09,23.806,6.1e-09,16.372,29.239
5,3,3,160,160,12.60 GHz,4.58e-09,23.485,6.26e-09,15.912,31.165
5,3,3,160,160,12.70 GHz,4.65e-09,23.156,6.44e-09,15.445,33.293
5,3,3,160,160,12.80 GHz,4.73e-09,22.82,6.64e-09,14.971,35.65
5,3,3,160,160,12.90 GHz,4.81e-09,22.477,6.84e-09,14.492,38.272
5,3,3,160,160,13.00 GHz,4.89e-09,22.126,7.06e-09,14.005,41.198
5,3,3,160,160,13.10 GHz,4.98e-09,21.769,7.3e-09,13.514,44.478
5,3,3,160,160,13.20 GHz,5.08e-09,21.405,7.56e-09,13.016,48.168
5,3,3,160,160,13.30 GHz,5.17e-09,21.033,7.84e-09,12.514,52.339
5,3,3,160,160,13.40 GHz,5.27e-09,20.655,8.14e-09,12.007,57.077
5,3,3,160,160,13.50 GHz,5.38e-09,20.27,8.47e-09,11.496,62.489
5,3,3,160,160,13.60 GHz,5.49e-09,19.879,8.83e-09,10.98,68.705
5,3,3,160,160,13.70 GHz,5.61e-09,19.481,9.22e-09,10.461,75.891
5,3,3,160,160,13.80 GHz,5.73e-09,19.076,9.66e-09,9.939,84.255
5,3,3,160,160,13.90 GHz,5.87e-09,18.665,1.01e-08,9.414,94.064
5,3,3,160,180,2.000 GHz,2.62e-09,12.562,2.63e-09,12.501,2.644
5,3,3,160,180,2.100 GHz,2.62e-09,13.062,2.63e-09,12.993,2.675
5,3,3,160,180,2.200 GHz,2.63e-09,13.554,2.64e-09,13.476,2.706
5,3,3,160,180,2.300 GHz,2.63e-09,14.04,2.64e-09,13.95,2.737
5,3,3,160,180,2.400 GHz,2.63e-09,14.518,2.65e-09,14.418,2.769
5,3,3,160,180,2.500 GHz,2.64e-09,14.99,2.65e-09,14.877,2.8
5,3,3,160,180,2.600 GHz,2.64e-09,15.455,2.66e-09,15.33,2.832
5,3,3,160,180,2.700 GHz,2.64e-09,15.915,2.66e-09,15.775,2.864
5,3,3,160,180,2.800 GHz,2.65e-09,16.368,2.67e-09,16.213,2.896
5,3,3,160,180,2.900 GHz,2.65e-09,16.815,2.68e-09,16.644,2.929
5,3,3,160,180,3.000 GHz,2.66e-09,17.257,2.68e-09,17.068,2.962
5,3,3,160,180,3.100 GHz,2.66e-09,17.692,2.69e-09,17.486,2.996
5,3,3,160,180,3.200 GHz,2.67e-09,18.122,2.7e-09,17.896,3.03
5,3,3,160,180,3.300 GHz,2.67e-09,18.545,2.7e-09,18.299,3.064
5,3,3,160,180,3.400 GHz,2.68e-09,18.963,2.71e-09,18.695,3.099
5,3,3,160,180,3.500 GHz,2.69e-09,19.374,2.72e-09,19.083,3.135
5,3,3,160,180,3.600 GHz,2.69e-09,19.779,2.73e-09,19.464,3.172
5,3,3,160,180,3.700 GHz,2.7e-09,20.177,2.74e-09,19.838,3.209
5,3,3,160,180,3.800 GHz,2.71e-09,20.569,2.75e-09,20.204,3.247
5,3,3,160,180,3.900 GHz,2.71e-09,20.955,2.76e-09,20.562,3.287
5,3,3,160,180,4.000 GHz,2.72e-09,21.333,2.77e-09,20.912,3.327
5,3,3,160,180,4.100 GHz,2.73e-09,21.705,2.78e-09,21.254,3.368
5,3,3,160,180,4.200 GHz,2.74e-09,22.07,2.79e-09,21.588,3.41
5,3,3,160,180,4.300 GHz,2.75e-09,22.427,2.8e-09,21.913,3.453
5,3,3,160,180,4.400 GHz,2.76e-09,22.777,2.81e-09,22.23,3.498
5,3,3,160,180,4.500 GHz,2.76e-09,23.12,2.83e-09,22.538,3.544
5,3,3,160,180,4.600 GHz,2.77e-09,23.455,2.84e-09,22.836,3.591
5,3,3,160,180,4.700 GHz,2.78e-09,23.782,2.85e-09,23.126,3.64
5,3,3,160,180,4.800 GHz,2.79e-09,24.101,2.86e-09,23.406,3.691
5,3,3,160,180,4.900 GHz,2.8e-09,24.412,2.88e-09,23.677,3.742
5,3,3,160,180,5.000 GHz,2.81e-09,24.715,2.89e-09,23.938,3.796
5,3,3,160,180,5.100 GHz,2.83e-09,25.009,2.91e-09,24.189,3.851
5,3,3,160,180,5.200 GHz,2.84e-09,25.295,2.92e-09,24.431,3.909
5,3,3,160,180,5.300 GHz,2.85e-09,25.572,2.94e-09,24.662,3.968
5,3,3,160,180,5.400 GHz,2.86e-09,25.841,2.96e-09,24.882,4.029
5,3,3,160,180,5.500 GHz,2.87e-09,26.1,2.97e-09,25.093,4.093
5,3,3,160,180,5.600 GHz,2.89e-09,26.351,2.99e-09,25.292,4.159
5,3,3,160,180,5.700 GHz,2.9e-09,26.592,3.01e-09,25.481,4.227
5,3,3,160,180,5.800 GHz,2.91e-09,26.824,3.03e-09,25.659,4.297
5,3,3,160,180,5.900 GHz,2.93e-09,27.047,3.05e-09,25.825,4.371
5,3,3,160,180,6.000 GHz,2.94e-09,27.26,3.07e-09,25.981,4.447
5,3,3,160,180,6.100 GHz,2.95e-09,27.464,3.09e-09,26.125,4.526
5,3,3,160,180,6.200 GHz,2.97e-09,27.658,3.11e-09,26.258,4.608
5,3,3,160,180,6.300 GHz,2.98e-09,27.843,3.13e-09,26.379,4.693
5,3,3,160,180,6.400 GHz,3e-09,28.017,3.15e-09,26.488,4.782
5,3,3,160,180,6.500 GHz,3.02e-09,28.182,3.17e-09,26.586,4.874
5,3,3,160,180,6.600 GHz,3.03e-09,28.336,3.2e-09,26.672,4.97
5,3,3,160,180,6.700 GHz,3.05e-09,28.481,3.22e-09,26.746,5.07
5,3,3,160,180,6.800 GHz,3.07e-09,28.615,3.25e-09,26.808,5.174
5,3,3,160,180,6.900 GHz,3.09e-09,28.74,3.27e-09,26.857,5.283
5,3,3,160,180,7.000 GHz,3.11e-09,28.854,3.3e-09,26.895,5.396
5,3,3,160,180,7.100 GHz,3.13e-09,28.958,3.33e-09,26.921,5.514
5,3,3,160,180,7.200 GHz,3.14e-09,29.051,3.36e-09,26.934,5.637
5,3,3,160,180,7.300 GHz,3.17e-09,29.134,3.39e-09,26.935,5.766
5,3,3,160,180,7.400 GHz,3.19e-09,29.207,3.42e-09,26.924,5.9
5,3,3,160,180,7.500 GHz,3.21e-09,29.27,3.45e-09,26.9,6.041
5,3,3,160,180,7.600 GHz,3.23e-09,29.322,3.48e-09,26.864,6.187
5,3,3,160,180,7.700 GHz,3.25e-09,29.364,3.52e-09,26.816,6.341
5,3,3,160,180,7.800 GHz,3.28e-09,29.395,3.55e-09,26.755,6.502
5,3,3,160,180,7.900 GHz,3.3e-09,29.416,3.59e-09,26.682,6.671
5,3,3,160,180,8.000 GHz,3.32e-09,29.426,3.62e-09,26.597,6.848
5,3,3,160,180,8.100 GHz,3.35e-09,29.426,3.66e-09,26.5,7.033
5,3,3,160,180,8.200 GHz,3.38e-09,29.416,3.7e-09,26.39,7.228
5,3,3,160,180,8.300 GHz,3.4e-09,29.395,3.74e-09,26.268,7.433
5,3,3,160,180,8.400 GHz,3.43e-09,29.364,3.79e-09,26.134,7.648
5,3,3,160,180,8.500 GHz,3.46e-09,29.323,3.83e-09,25.988,7.874
5,3,3,160,180,8.600 GHz,3.49e-09,29.271,3.88e-09,25.83,8.112
5,3,3,160,180,8.700 GHz,3.52e-09,29.209,3.93e-09,25.659,8.364
5,3,3,160,180,8.800 GHz,3.55e-09,29.136,3.98e-09,25.477,8.628
5,3,3,160,180,8.900 GHz,3.58e-09,29.053,4.03e-09,25.283,8.908
5,3,3,160,180,9.000 GHz,3.62e-09,28.96,4.08e-09,25.077,9.203
5,3,3,160,180,9.100 GHz,3.65e-09,28.857,4.14e-09,24.86,9.516
5,3,3,160,180,9.200 GHz,3.69e-09,28.744,4.2e-09,24.631,9.846
5,3,3,160,180,9.300 GHz,3.72e-09,28.621,4.26e-09,24.39,10.197
5,3,3,160,180,9.400 GHz,3.76e-09,28.488,4.32e-09,24.138,10.568
5,3,3,160,180,9.500 GHz,3.8e-09,28.344,4.39e-09,23.874,10.963
5,3,3,160,180,9.600 GHz,3.84e-09,28.191,4.45e-09,23.599,11.383
5,3,3,160,180,9.700 GHz,3.88e-09,28.028,4.53e-09,23.313,11.83
5,3,3,160,180,9.800 GHz,3.92e-09,27.855,4.6e-09,23.016,12.306
5,3,3,160,180,9.900 GHz,3.97e-09,27.672,4.68e-09,22.708,12.814
5,3,3,160,180,10.00 GHz,4.02e-09,27.48,4.76e-09,22.389,13.358
5,3,3,160,180,10.10 GHz,4.06e-09,27.278,4.85e-09,22.06,13.94
5,3,3,160,180,10.20 GHz,4.11e-09,27.066,4.94e-09,21.719,14.563
5,3,3,160,180,10.30 GHz,4.16e-09,26.845,5.03e-09,21.369,15.233
5,3,3,160,180,10.40 GHz,4.22e-09,26.614,5.13e-09,21.007,15.953
5,3,3,160,180,10.50 GHz,4.27e-09,26.375,5.23e-09,20.636,16.729
5,3,3,160,180,10.60 GHz,4.33e-09,26.125,5.34e-09,20.254,17.567
5,3,3,160,180,10.70 GHz,4.39e-09,25.867,5.46e-09,19.863,18.473
5,3,3,160,180,10.80 GHz,4.45e-09,25.599,5.58e-09,19.461,19.455
5,3,3,160,180,10.90 GHz,4.51e-09,25.322,5.71e-09,19.05,20.522
5,3,3,160,180,11.00 GHz,4.58e-09,25.037,5.85e-09,18.629,21.684
5,3,3,160,180,11.10 GHz,4.65e-09,24.742,5.99e-09,18.199,22.951
5,3,3,160,180,11.20 GHz,4.72e-09,24.439,6.14e-09,17.76,24.338
5,3,3,160,180,11.30 GHz,4.79e-09,24.126,6.31e-09,17.312,25.86
5,3,3,160,180,11.40 GHz,4.87e-09,23.805,6.48e-09,16.854,27.535
5,3,3,160,180,11.50 GHz,4.95e-09,23.475,6.66e-09,16.389,29.383
5,3,3,160,180,11.60 GHz,5.04e-09,23.137,6.86e-09,15.914,31.429
5,3,3,160,180,11.70 GHz,5.13e-09,22.791,7.08e-09,15.432,33.703
5,3,3,160,180,11.80 GHz,5.22e-09,22.436,7.3e-09,14.942,36.24
5,3,3,160,180,11.90 GHz,5.32e-09,22.072,7.55e-09,14.444,39.08
5,3,3,160,180,12.00 GHz,5.42e-09,21.701,7.82e-09,13.938,42.274
5,3,3,160,180,12.10 GHz,5.53e-09,21.321,8.1e-09,13.425,45.883
5,3,3,160,180,12.20 GHz,5.64e-09,20.933,8.42e-09,12.906,49.981
5,3,3,160,180,12.30 GHz,5.76e-09,20.538,8.76e-09,12.379,54.661
5,3,3,160,180,12.40 GHz,5.89e-09,20.134,9.13e-09,11.847,60.035
5,3,3,160,180,12.50 GHz,6.02e-09,19.723,9.54e-09,11.309,66.247
5,3,3,160,180,12.60 GHz,6.16e-09,19.304,9.99e-09,10.765,73.478
5,3,3,160,180,12.70 GHz,6.3e-09,18.878,1.05e-08,10.215,81.963
5,3,3,160,180,12.80 GHz,6.46e-09,18.444,1.11e-08,9.661,92.004
5,3,3,160,200,2.000 GHz,2.87e-09,12.855,2.88e-09,12.783,2.831
5,3,3,160,200,2.100 GHz,2.87e-09,13.366,2.89e-09,13.284,2.866
5,3,3,160,200,2.200 GHz,2.87e-09,13.869,2.89e-09,13.776,2.9
5,3,3,160,200,2.300 GHz,2.88e-09,14.365,2.9e-09,14.259,2.935
5,3,3,160,200,2.400 GHz,2.88e-09,14.854,2.9e-09,14.735,2.97
5,3,3,160,200,2.500 GHz,2.89e-09,15.335,2.91e-09,15.202,3.006
5,3,3,160,200,2.600 GHz,2.89e-09,15.81,2.92e-09,15.662,3.042
5,3,3,160,200,2.700 GHz,2.9e-09,16.279,2.92e-09,16.113,3.078
5,3,3,160,200,2.800 GHz,2.9e-09,16.74,2.93e-09,16.557,3.115
5,3,3,160,200,2.900 GHz,2.91e-09,17.195,2.94e-09,16.993,3.152
5,3,3,160,200,3.000 GHz,2.92e-09,17.643,2.95e-09,17.421,3.19
5,3,3,160,200,3.100 GHz,2.92e-09,18.084,2.96e-09,17.841,3.229
5,3,3,160,200,3.200 GHz,2.93e-09,18.518,2.97e-09,18.252,3.269
5,3,3,160,200,3.300 GHz,2.94e-09,18.945,2.98e-09,18.656,3.309
5,3,3,160,200,3.400 GHz,2.95e-09,19.365,2.99e-09,19.05,3.351
